,unit,ts,qty,geography_level,geography,product_level,product
154,77014d4bd049dbcbd6bc1a469c9f9062,2021-03-01,2,geography_level_3,c224b81af83bcaec5ec3e441fcdf86ae,product_level_2,3241cf89eaf210f13321fe6280c7d172
155,0d67e51b66e3a5abb11009fb3756d1a6,2021-03-01,24,geography_level_3,c224b81af83bcaec5ec3e441fcdf86ae,product_level_2,ba569a9ecbaa99645f9baf060d5061e7
156,4899952334df1d2e364b4ef2713dd374,2021-03-01,1,geography_level_3,82d2e641c36d5147fc00ef92eb6eeac9,product_level_2,db9e166331f89037c1b3590adfaa18d4
157,691424a8254938fed97d78cc3cb54190,2021-03-01,8,geography_level_3,0b41e006d801550cba4c38157729bf87,product_level_2,1de8e43efce0cb9161ac2093f75166c8
158,3bd604d019d6c5b69032fcc62285b8ad,2021-03-01,10,geography_level_3,11407e1f167b84f374d9e999a1ed9563,product_level_2,5cc8015f03554313900f069182bdaf9c
159,3141f228756ec2a03d1fd549251cb4f1,2021-03-01,78,geography_level_3,82d2e641c36d5147fc00ef92eb6eeac9,product_level_2,5cc8015f03554313900f069182bdaf9c
160,f3d8e228343d50683130a9031a8785f0,2021-03-01,16,geography_level_3,1d4d9869d7e5ce926643c933a85478c1,product_level_2,5cc8015f03554313900f069182bdaf9c
161,e26351202ab5bad9c844137d9b1e239a,2021-03-01,72,geography_level_3,46cf2a1545bea6ad9ef79bf82866b21f,product_level_2,ae7d2d22786beebc5981b93c226e2aba
162,a6ff751d4b22fd13e2c00f86218eb6af,2021-03-01,3,geography_level_3,239f3643e0162a369985140f011d43d3,product_level_2,5cc8015f03554313900f069182bdaf9c
163,7d9f0d14c4d5002143ef75e2b2052645,2021-03-01,28,geography_level_3,a26a472b755b975cfe0923c243d3b10a,product_level_2,5cc8015f03554313900f069182bdaf9c
164,04de458c5d8e1a1b78966b0256e45682,2021-03-01,27,geography_level_3,dd45118031e9d2daafadd23195d04899,product_level_2,ae7d2d22786beebc5981b93c226e2aba
165,f012113e9e2997c2329bfc9215d0f12d,2021-03-01,72,geography_level_3,147c62a8f5acb0899e59893e821eb619,product_level_2,5cc8015f03554313900f069182bdaf9c
166,157d57374570e571f315087d948053c5,2021-03-01,1,geography_level_3,70b35aead2dac30735d3e5897b287d03,product_level_2,5cc8015f03554313900f069182bdaf9c
167,838eecdaaf49f8b5064e7d0655a9776c,2021-03-01,6,geography_level_3,0b41e006d801550cba4c38157729bf87,product_level_2,5cc8015f03554313900f069182bdaf9c
168,1d1aa81ad2cda6865b1faae515ed42db,2021-03-01,698,geography_level_3,82d2e641c36d5147fc00ef92eb6eeac9,product_level_2,5cc8015f03554313900f069182bdaf9c
169,4f8c2f1ad369dec36d5ff325d5367abc,2021-03-01,94,geography_level_3,d3d107b6fe93bf6ed02cf207de4bce75,product_level_2,5cc8015f03554313900f069182bdaf9c
170,2f581babb34abfbd487120534c072865,2021-03-01,269,geography_level_3,d3d107b6fe93bf6ed02cf207de4bce75,product_level_2,5cc8015f03554313900f069182bdaf9c
171,1305184b1a7634e62b1ea3dc7c5fa81d,2021-03-01,1,geography_level_3,3d967bd11c42cd595c050d8cb626f3d6,product_level_2,5cc8015f03554313900f069182bdaf9c
172,26f7ba422e150e0440e8e506ed7055fe,2021-03-01,236,geography_level_3,3d967bd11c42cd595c050d8cb626f3d6,product_level_2,5cc8015f03554313900f069182bdaf9c
173,6a1e39a111ac2e199210e9324b894b36,2021-03-01,1,geography_level_3,11407e1f167b84f374d9e999a1ed9563,product_level_2,5cc8015f03554313900f069182bdaf9c
174,e13f9c2ae8b2f2f6204cf4a9ab029408,2021-03-01,1,geography_level_3,41663e93e55703c58896da4fee0edb9d,product_level_2,5cc8015f03554313900f069182bdaf9c
175,7b6b85b4896096bde3c75af3f33f113a,2021-03-01,62,geography_level_3,d6413663cb130f6cd1fda4a90fbbbd8f,product_level_2,5cc8015f03554313900f069182bdaf9c
176,b8b532edaeca86f397e32f9b5eefd420,2021-03-01,1,geography_level_3,af04e3e5da488f5ca9b5d1d4ce04ebaa,product_level_2,5cc8015f03554313900f069182bdaf9c
177,cd65d659dce2d49623b50a3337a424ab,2021-03-01,52,geography_level_3,52b9c00ab15c967f2f49c5605800fef5,product_level_2,5cc8015f03554313900f069182bdaf9c
178,4a864a911efe40d5e826b36a98000095,2021-03-01,44,geography_level_3,dc75ce311e342046a8214c195b001b24,product_level_2,5cc8015f03554313900f069182bdaf9c
179,286c852c4ad7521da0fa99a452405fc0,2021-03-01,1,geography_level_3,d18cac7bd320785b2ac53b1715e7146a,product_level_2,95feb3e180f99fa2f9908030bc02ac48
180,e8ed729619cfd16caf00e2d5e52044ba,2021-03-01,1,geography_level_3,d18cac7bd320785b2ac53b1715e7146a,product_level_2,646f301a50470456f3e7793f6b16ca76
181,dfdf8df61fb30f8ad514f2fc134d037a,2021-03-01,2,geography_level_3,ec258532d911270434f328606cba61b6,product_level_2,1de8e43efce0cb9161ac2093f75166c8
182,b79bb5dc4e9b3cf072341b09677ec5c7,2021-03-01,60,geography_level_3,70a676d52f1f61781eca038528be816d,product_level_2,95feb3e180f99fa2f9908030bc02ac48
183,2e6f00d19809792174456f93f62d8ca2,2021-03-01,201,geography_level_3,70a676d52f1f61781eca038528be816d,product_level_2,646f301a50470456f3e7793f6b16ca76
184,fd66d107be8dd816c24961da4e791a74,2021-03-01,22,geography_level_3,70a676d52f1f61781eca038528be816d,product_level_2,95feb3e180f99fa2f9908030bc02ac48
185,2b01020c1209925c4859f9d994675f86,2021-03-01,3,geography_level_3,7b61250107b0ab94a35b9b80168df40d,product_level_2,1de8e43efce0cb9161ac2093f75166c8
186,7836351656fdf1609bc025a6d4ff1569,2021-03-01,4,geography_level_3,7b61250107b0ab94a35b9b80168df40d,product_level_2,646f301a50470456f3e7793f6b16ca76
187,66a27504987135ff71381c4e27f35817,2021-03-01,70,geography_level_3,ec258532d911270434f328606cba61b6,product_level_2,95feb3e180f99fa2f9908030bc02ac48
188,31864fd54b9026ba203371f7e97ccce4,2021-03-01,16,geography_level_3,55536ba3606ef023932f9532b11797a5,product_level_2,95feb3e180f99fa2f9908030bc02ac48
189,a8a589e0e6ac569cc64264aab9438e44,2021-03-01,1,geography_level_3,05280b8018c47a019e51141706d21e73,product_level_2,646f301a50470456f3e7793f6b16ca76
190,1552b6a3659c399fcdb2962ddc2c64a1,2021-03-01,1,geography_level_3,cfcb575b4a1fc05255ef88307ffbeaa9,product_level_2,646f301a50470456f3e7793f6b16ca76
191,8af9ef3a36cbe94ffbcbbb12529890d9,2021-03-01,16,geography_level_3,3f4f7017fa0708fc899d89c851d1a5de,product_level_2,1de8e43efce0cb9161ac2093f75166c8
192,37875c5fe774846e4c13e94a67548ec3,2021-03-01,1,geography_level_3,030144dfbae4a534187b5268c61003d7,product_level_2,95feb3e180f99fa2f9908030bc02ac48
193,1ba287b970afc8e77f07eb8b7986e9e1,2021-03-01,1,geography_level_3,dbbd79f0d361728496fa7865d729b8b9,product_level_2,95feb3e180f99fa2f9908030bc02ac48
194,aa912e1064c75e6af0ba8f1c270087c8,2021-03-01,1,geography_level_3,7cda4911e946fd0cd5aaea0a47d34293,product_level_2,95feb3e180f99fa2f9908030bc02ac48
195,df0ef1c61d3138355146643721277689,2021-03-01,2,geography_level_3,de6d760cf1aac2523f6dd3794e611f5d,product_level_2,95feb3e180f99fa2f9908030bc02ac48
196,af20a33d07cc9a7e5a7d60672fa9d875,2021-03-01,90,geography_level_3,e77875a9e01c74e943c9ed3c346d1034,product_level_2,5cc8015f03554313900f069182bdaf9c
197,c68c33fcb36dc1edc7acc755950b6fed,2021-03-01,1368,geography_level_3,e77875a9e01c74e943c9ed3c346d1034,product_level_2,5cc8015f03554313900f069182bdaf9c
198,048b5b66a3733fcd56091be6ed8e7d86,2021-03-01,12,geography_level_3,7b61250107b0ab94a35b9b80168df40d,product_level_2,be55b932f63b0feda2a190154290d4aa
199,99d1ddc863993fee0ee5dfb7a5f4480f,2021-03-01,1,geography_level_3,239f3643e0162a369985140f011d43d3,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
200,70cf38eb21b8ac7625b015d45bd694bf,2021-03-01,1,geography_level_3,94fa0f35673c82f74ce21ee9a42dbe9e,product_level_2,be55b932f63b0feda2a190154290d4aa
201,3c83ccd917df2d689c5cede33bdfee95,2021-03-01,14,geography_level_3,3682d07276ccce42b942a83cd8645c34,product_level_2,be55b932f63b0feda2a190154290d4aa
202,7e069271cba08e62430ed3a990e3791a,2021-03-01,1,geography_level_3,70b35aead2dac30735d3e5897b287d03,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
203,c1763ccafff242dcec633a501a7e8075,2021-03-01,1,geography_level_3,e37d1fd37c8c4988c46b5152e0d6087d,product_level_2,be55b932f63b0feda2a190154290d4aa
204,bd7e978db4fc16386b95cdbedd7465d2,2021-03-01,26,geography_level_3,b0597a38e8a1100ec75120dddcb61f01,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
205,5940d5610af264ddb2bb00e6e1769925,2021-03-01,2,geography_level_3,79fd843dc0fb0d570ec0f9415cbc989d,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
206,18eea89ff3e40c36a75f4d15f3208c02,2021-03-01,2,geography_level_3,79fd843dc0fb0d570ec0f9415cbc989d,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
207,44cb34447237e915874421aa2b1352ed,2021-03-01,4,geography_level_3,79fd843dc0fb0d570ec0f9415cbc989d,product_level_2,be55b932f63b0feda2a190154290d4aa
208,e193e4ee830b9929c4be47156ef6db88,2021-03-01,1,geography_level_3,af04e3e5da488f5ca9b5d1d4ce04ebaa,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
209,8b61bdfff8f11b3e450c4bfa9f3218c7,2021-03-01,22,geography_level_3,ec258532d911270434f328606cba61b6,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
210,20e9489b5efaafc2436164074578e5a7,2021-03-01,7,geography_level_3,82d2e641c36d5147fc00ef92eb6eeac9,product_level_2,be55b932f63b0feda2a190154290d4aa
211,dec58c20f99df04d3db68fc98ef9e680,2021-03-01,2,geography_level_3,557bc4db3ebfa9a39c242079d6015dd8,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
212,e62af0e8a589d1eb2dd8b751e7c73fa1,2021-03-01,29,geography_level_3,11407e1f167b84f374d9e999a1ed9563,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
213,c0f4e44fb4369aabb14beda9b6dcf795,2021-03-01,10,geography_level_3,71c115abc5c045dfea887565abcfcf04,product_level_2,be55b932f63b0feda2a190154290d4aa
214,c56064df9ed5f2a38d95616e168d0a97,2021-03-01,1,geography_level_3,82d2e641c36d5147fc00ef92eb6eeac9,product_level_2,be55b932f63b0feda2a190154290d4aa
215,59088964fd5e6b5fd23583f8b31dad0a,2021-03-01,105,geography_level_3,82d2e641c36d5147fc00ef92eb6eeac9,product_level_2,be55b932f63b0feda2a190154290d4aa
216,f16d99b466de95a9689e04c127aeaa7e,2021-03-01,105,geography_level_3,70a676d52f1f61781eca038528be816d,product_level_2,5cc8015f03554313900f069182bdaf9c
217,de0e954892915219d1ca85e62b9eaa0e,2021-03-01,13,geography_level_3,8b2bbea7dd24f1427bd37e74936047c7,product_level_2,5cc8015f03554313900f069182bdaf9c
218,08a117feb3111ec36b80dd8932c4c948,2021-03-01,1,geography_level_3,5f82497e6ba74177eacda9f48d2ebb8f,product_level_2,5cc8015f03554313900f069182bdaf9c
219,a95bc9dc9e0cfb2e4150fa10cafc835d,2021-03-01,97,geography_level_3,f05fa82955925441f3a4c9d7092fa5f5,product_level_2,5cc8015f03554313900f069182bdaf9c
220,accd66003eb655c5bc81c4a48d0fdccc,2021-03-01,605,geography_level_3,f05fa82955925441f3a4c9d7092fa5f5,product_level_2,5cc8015f03554313900f069182bdaf9c
221,4e34db1a6a6963c0d5656994f045c320,2021-03-01,178,geography_level_3,36ab7b000da26b0547bfc3c3fdf143dc,product_level_2,5cc8015f03554313900f069182bdaf9c
222,89fbf40354fb32f7ab0c9f7b16b4fbb2,2021-03-01,301,geography_level_3,a8047d24376e2ce5c62663d435629812,product_level_2,5cc8015f03554313900f069182bdaf9c
223,9b9a5878205ada2e67ea36741305cfc6,2021-03-01,40,geography_level_3,07a477a6ed5cbdba0e1eb3f497960e8f,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
224,e965d1447d42a1739c90e381433d037a,2021-03-01,42,geography_level_3,50cebc1429231eda4384a84ca4deb751,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
225,067cbc1b9ec91699b1754fc7a1492ff1,2021-03-01,12,geography_level_3,364ee4866c1e0b8c66a5c82e52d49a41,product_level_2,be55b932f63b0feda2a190154290d4aa
226,b2eeefd1df0de07e7602b213269ef672,2021-03-01,18,geography_level_3,5b3c3247df66a3361fad8da1f128d5f8,product_level_2,be55b932f63b0feda2a190154290d4aa
227,816bfc72abde7022c628d80993c22325,2021-03-01,1,geography_level_3,c704db10d5ccedf4d993d7456278332f,product_level_2,b04c1602cb78c1c4cf72dd7c0ce7d837
228,8d52f0fba7181727040ef032c3209d93,2021-03-01,214,geography_level_3,ec258532d911270434f328606cba61b6,product_level_2,95feb3e180f99fa2f9908030bc02ac48
229,d4807afa555f1faebf978b79ef83b191,2021-03-01,1,geography_level_3,b56dd155fe7d2d62768bfad2b9272670,product_level_2,646f301a50470456f3e7793f6b16ca76
230,e7d59045f2b21d86f5d92cee320bc65a,2021-03-01,1,geography_level_3,c224b81af83bcaec5ec3e441fcdf86ae,product_level_2,95feb3e180f99fa2f9908030bc02ac48
231,9d29bf6c07d5d0adef423b2370a708db,2021-03-01,1,geography_level_3,7393a4bd76bffc381bf47320de71effa,product_level_2,646f301a50470456f3e7793f6b16ca76
232,235ccf0f83975cf00ff8c564ab4b9bb8,2021-03-01,16,geography_level_3,e77f818445598d8b37ebda4c72645900,product_level_2,1de8e43efce0cb9161ac2093f75166c8
233,14290f3d791fdbf6c6d69950f0e42c2c,2021-03-01,8,geography_level_3,dc75ce311e342046a8214c195b001b24,product_level_2,95feb3e180f99fa2f9908030bc02ac48
234,3c4359f9bab48d81a5d407461ec74af9,2021-03-01,22,geography_level_3,dc75ce311e342046a8214c195b001b24,product_level_2,646f301a50470456f3e7793f6b16ca76
235,c82e990a5517786eda73e050c9f2aa9f,2021-03-01,54,geography_level_3,fcf14a475e65540c7577370bf438b091,product_level_2,95feb3e180f99fa2f9908030bc02ac48
236,4a4beb5b95d4c002799f865d910b5071,2021-03-01,1,geography_level_3,d6413663cb130f6cd1fda4a90fbbbd8f,product_level_2,646f301a50470456f3e7793f6b16ca76
237,1d428eb28a7eace21912aa6a9f0c677e,2021-03-01,56,geography_level_3,8c0f4757e1ff757e22a3eb96948a8868,product_level_2,1de8e43efce0cb9161ac2093f75166c8
238,eceed76be4ae2d93f73e275417171014,2021-03-01,42,geography_level_3,52b9c00ab15c967f2f49c5605800fef5,product_level_2,f517d6345d758010f5782a62b4dfe69b
239,f60301acc3f3a73abc848107657e4c2f,2021-03-01,252,geography_level_3,52b9c00ab15c967f2f49c5605800fef5,product_level_2,1de8e43efce0cb9161ac2093f75166c8
240,8842a5e18638ae9d0335d91e4ba62fed,2021-03-01,163,geography_level_3,af04e3e5da488f5ca9b5d1d4ce04ebaa,product_level_2,1de8e43efce0cb9161ac2093f75166c8
241,246e7ea04aed51c857dad7c3cf743f2e,2021-03-01,1,geography_level_3,8c0f4757e1ff757e22a3eb96948a8868,product_level_2,95feb3e180f99fa2f9908030bc02ac48
242,f6fbe166f4fe6b10c21708e46e1102b9,2021-03-01,1,geography_level_3,52b9c00ab15c967f2f49c5605800fef5,product_level_2,646f301a50470456f3e7793f6b16ca76
243,5254fdd6701f48c195bd33de283b85ea,2021-03-01,1,geography_level_3,52b9c00ab15c967f2f49c5605800fef5,product_level_2,1de8e43efce0cb9161ac2093f75166c8
244,af87d37d2f29ff81351e3c820fb75367,2021-03-01,2,geography_level_3,af04e3e5da488f5ca9b5d1d4ce04ebaa,product_level_2,1de8e43efce0cb9161ac2093f75166c8
245,b29cc5741e12ef5c53e2cca397b24d99,2021-03-01,28,geography_level_3,e495ef918e04c7e781faefb8dc5e6e40,product_level_2,646f301a50470456f3e7793f6b16ca76
246,764d74018c52b2c3872a5a0c1fe4afa5,2021-03-01,12,geography_level_3,11407e1f167b84f374d9e999a1ed9563,product_level_2,1de8e43efce0cb9161ac2093f75166c8
247,14d55f2088bd7ffe66fd268b695b9fe7,2021-03-01,6,geography_level_3,3d5d1635712ad6bffe1b82e9d34b1c24,product_level_2,1de8e43efce0cb9161ac2093f75166c8
248,d1f2372c148e41f29afe59e748f73a72,2021-03-01,30,geography_level_3,7ac6047d36cb2b463fc6b483cc32da60,product_level_2,95feb3e180f99fa2f9908030bc02ac48
249,3c658b44b2425371e4e40dfe7388a9b6,2021-03-01,3,geography_level_3,94fa0f35673c82f74ce21ee9a42dbe9e,product_level_2,95feb3e180f99fa2f9908030bc02ac48
250,794ccb95ffb62cebc2168f45baf23bc9,2021-03-01,1,geography_level_3,e37d1fd37c8c4988c46b5152e0d6087d,product_level_2,1de8e43efce0cb9161ac2093f75166c8
251,1ba569f60bb641ca0cba2295611b7f7b,2021-03-01,2,geography_level_3,70b35aead2dac30735d3e5897b287d03,product_level_2,95feb3e180f99fa2f9908030bc02ac48
252,cbe79fd3229450ec19756795b05baf37,2021-03-01,8,geography_level_3,3682d07276ccce42b942a83cd8645c34,product_level_2,95feb3e180f99fa2f9908030bc02ac48
253,ca6434e4ad1907b2468ae7bdad4e707f,2021-03-01,6,geography_level_3,3682d07276ccce42b942a83cd8645c34,product_level_2,646f301a50470456f3e7793f6b16ca76
254,c910fa03fad4719af11b06a20f080293,2021-03-01,4,geography_level_3,0b41e006d801550cba4c38157729bf87,product_level_2,646f301a50470456f3e7793f6b16ca76
255,06a1663a9db6e5f83e1c996f2b59b6f6,2021-03-01,1,geography_level_3,3d5d1635712ad6bffe1b82e9d34b1c24,product_level_2,646f301a50470456f3e7793f6b16ca76
256,e527dedfec712d75834a2eacb23e51fc,2021-03-01,1,geography_level_3,c22caf17e6d3e86f4ac0d7a603a4d5a6,product_level_2,f517d6345d758010f5782a62b4dfe69b
257,59e86c3431937f5a8b9b84800abd4310,2021-03-01,36,geography_level_3,22ec2860549baef5c3e9af46967a3e1d,product_level_2,95feb3e180f99fa2f9908030bc02ac48
258,3e45754fcc9e94bdf34e696811577715,2021-03-01,5,geography_level_3,8e58413f8ca86692a0a01f8b5679fdac,product_level_2,1de8e43efce0cb9161ac2093f75166c8
259,45df6584b5943dd3501157de0b9c13d9,2021-03-01,18,geography_level_3,a8047d24376e2ce5c62663d435629812,product_level_2,95feb3e180f99fa2f9908030bc02ac48
260,0d874e1c10184aa594e017cca99a43c1,2021-03-01,3,geography_level_3,a8047d24376e2ce5c62663d435629812,product_level_2,646f301a50470456f3e7793f6b16ca76
261,6af5db38a0d8f8e04da5838637949b23,2021-03-01,27,geography_level_3,36ab7b000da26b0547bfc3c3fdf143dc,product_level_2,95feb3e180f99fa2f9908030bc02ac48
262,3cbf27bb133347eba01ed76fc2e61202,2021-03-01,1,geography_level_3,36ab7b000da26b0547bfc3c3fdf143dc,product_level_2,646f301a50470456f3e7793f6b16ca76
263,b9ec54db8c3ecafae0da3fde2c6d8839,2021-03-01,1,geography_level_3,471499f58c8ee7c23568f9c29a7d2417,product_level_2,646f301a50470456f3e7793f6b16ca76
264,f21e72d18d73783d0e10d422d15f7195,2021-03-01,1,geography_level_3,fbf4f8e80be389076fedf861004c733f,product_level_2,646f301a50470456f3e7793f6b16ca76
265,d5c284793bc27f29984b303239c4d59f,2021-03-01,62,geography_level_3,f970e15b948f3259a5a7feeae1565e1b,product_level_2,1de8e43efce0cb9161ac2093f75166c8
266,22a661c65625c3d7510df1e294cf475b,2021-03-01,59,geography_level_3,f970e15b948f3259a5a7feeae1565e1b,product_level_2,95feb3e180f99fa2f9908030bc02ac48
267,5f26a8b662fe3a4d2fdee8354a685666,2021-03-01,1,geography_level_3,f970e15b948f3259a5a7feeae1565e1b,product_level_2,1de8e43efce0cb9161ac2093f75166c8
268,fa11a19e00a3de89ca428decde774cf1,2021-03-01,23,geography_level_3,e77875a9e01c74e943c9ed3c346d1034,product_level_2,f517d6345d758010f5782a62b4dfe69b
269,6266c5203740d377e810421cfc5716b9,2021-03-01,118,geography_level_3,e77875a9e01c74e943c9ed3c346d1034,product_level_2,1de8e43efce0cb9161ac2093f75166c8
270,d77dab7121d72df83028a8273a7ffa13,2021-03-01,32,geography_level_3,5f82497e6ba74177eacda9f48d2ebb8f,product_level_2,95feb3e180f99fa2f9908030bc02ac48
271,2583556c986c03a0463e80390bbb9923,2021-03-01,52,geography_level_3,b55d6f976871ef58e585e8c25f3689e7,product_level_2,95feb3e180f99fa2f9908030bc02ac48
272,69960ca851424e0a4e178a83949ed80e,2021-03-01,40,geography_level_3,8e58413f8ca86692a0a01f8b5679fdac,product_level_2,1de8e43efce0cb9161ac2093f75166c8
273,f116be1eb376ce2ed6f1c2b4e30d5526,2021-03-01,6,geography_level_3,4e29298af61683b28df48f81d9798f55,product_level_2,1de8e43efce0cb9161ac2093f75166c8
274,83942acc2e66fc48543ab097f5436013,2021-03-01,1,geography_level_3,8bffa7eb4c165b3fc8fbcdcc7d5e25ff,product_level_2,646f301a50470456f3e7793f6b16ca76
275,c65c4cf0bb46d35f689aeb306e2e1c12,2021-03-01,14,geography_level_3,8bffa7eb4c165b3fc8fbcdcc7d5e25ff,product_level_2,1de8e43efce0cb9161ac2093f75166c8
276,ef46d27b122ee0036a901b2c00837e51,2021-03-01,4,geography_level_3,8b2bbea7dd24f1427bd37e74936047c7,product_level_2,95feb3e180f99fa2f9908030bc02ac48
277,0aeba1bc4ff6c29e79c74716d6acd9a3,2021-03-01,1,geography_level_3,b55d6f976871ef58e585e8c25f3689e7,product_level_2,1de8e43efce0cb9161ac2093f75166c8
278,3ae11c1cbfafa85aa9d1ac76c45730cb,2021-03-01,1,geography_level_3,a8047d24376e2ce5c62663d435629812,product_level_2,95feb3e180f99fa2f9908030bc02ac48
279,7f024a64ce925ed4e9f46c358deeaac4,2021-03-01,1,geography_level_3,36ab7b000da26b0547bfc3c3fdf143dc,product_level_2,646f301a50470456f3e7793f6b16ca76
280,dfea1dc74d73889c52b692572f96889f,2021-03-01,24,geography_level_3,143c7c36a05254135b45911c609d8c78,product_level_2,1de8e43efce0cb9161ac2093f75166c8
281,4238f4dbbec2cfcd70facdd64e230884,2021-03-01,4,geography_level_3,f05fa82955925441f3a4c9d7092fa5f5,product_level_2,1de8e43efce0cb9161ac2093f75166c8
282,0b15e43cee51c4763977f9371d93b4df,2021-03-01,1,geography_level_3,b55d6f976871ef58e585e8c25f3689e7,product_level_2,95feb3e180f99fa2f9908030bc02ac48
283,e66e3b2df08bb2ce1c2e206b49c22c0d,2021-03-01,1,geography_level_3,d3124b174629399de2f6417e109b3fc3,product_level_2,95feb3e180f99fa2f9908030bc02ac48
284,61b25ae19021db927c2181d417093aea,2021-03-01,1,geography_level_3,22ec2860549baef5c3e9af46967a3e1d,product_level_2,95feb3e180f99fa2f9908030bc02ac48
285,476a3b2f959b547a1ae5a585cb7b2e84,2021-03-01,12,geography_level_3,098256d91571e71ac0b656eb75d4b5f4,product_level_2,95feb3e180f99fa2f9908030bc02ac48
286,94187bd20487e23b4ee27f7e22885ad3,2021-03-01,17,geography_level_3,4106271eb9e60b9c01d4213e41f09e1d,product_level_2,646f301a50470456f3e7793f6b16ca76
287,68a6b8a26d75c9949fc362cf47c2abc5,2021-03-01,10,geography_level_3,b0597a38e8a1100ec75120dddcb61f01,product_level_2,646f301a50470456f3e7793f6b16ca76
288,5a158110df62035c909ea18e4a36a959,2021-03-01,5,geography_level_3,3d967bd11c42cd595c050d8cb626f3d6,product_level_2,1de8e43efce0cb9161ac2093f75166c8
289,bebee8ce1774d8073f20a7fc7a032ef1,2021-03-01,1,geography_level_3,364ee4866c1e0b8c66a5c82e52d49a41,product_level_2,1de8e43efce0cb9161ac2093f75166c8
290,10fb45bd0e2cf2f1614d884378866900,2021-03-01,60,geography_level_3,364ee4866c1e0b8c66a5c82e52d49a41,product_level_2,95feb3e180f99fa2f9908030bc02ac48
291,3a0b642ff01278980bab67453708a8b6,2021-03-01,4,geography_level_3,ac17865ba94b6a06b53466188fc4e446,product_level_2,95feb3e180f99fa2f9908030bc02ac48
292,079aed4672575724e520639bb397007a,2021-03-01,8,geography_level_3,39a8345be72b8ff2f30e29dc836d7e12,product_level_2,646f301a50470456f3e7793f6b16ca76
293,eb3befad9751fa395adc234201bc752b,2021-03-01,10,geography_level_3,9363300bfece4e2faac6330570a2f7b6,product_level_2,646f301a50470456f3e7793f6b16ca76
294,597b3bff8f39e5aab4e643311a5cbf13,2021-03-01,26,geography_level_3,39a8345be72b8ff2f30e29dc836d7e12,product_level_2,95feb3e180f99fa2f9908030bc02ac48
